timestamp,trace_id,service,endpoint,method,status_code,latency_ms,severity,error_message,host,region
2026-05-17T15:47:02,99823ee8-b05a-4855-a95a-3c81b746f872,payment-api,/process-payment,POST,200,201,INFO,,payment-api-pod-1,ap-south-1
2026-05-17T23:49:12,82f87afa-0af0-4d96-a716-48ff59f4df0f,payment-api,/payment-status,POST,200,218,INFO,,payment-api-pod-1,ap-south-1
2026-05-19T11:29:38,5473a771-c6a8-47fc-87c5-02aa3f513e63,auth-api,/login,POST,200,89,INFO,,auth-api-pod-1,eu-west-1
2026-05-20T13:06:06,459f227b-c005-4bad-a748-8a799012912b,auth-api,/logout,POST,200,91,INFO,,auth-api-pod-4,us-east-1
2026-05-24T02:38:43,413ae424-df16-4378-a7b5-609162b380b7,cart-api,/get-cart,POST,400,307,WARN,Malformed request body,cart-api-pod-5,ap-south-1
2026-05-20T05:33:46,ea113f93-c95e-4b0a-812c-f910d04cb573,product-api,/search,POST,200,104,INFO,,product-api-pod-2,eu-west-1
2026-05-19T03:34:17,bdffdb55-9744-49b5-b0a7-3aa93c887ba0,cart-api,/remove-cart,POST,200,223,INFO,,cart-api-pod-5,ap-south-1
2026-05-23T22:40:16,7c89549b-2969-45c3-b43a-fb7a5e315928,auth-api,/login,POST,200,67,INFO,,auth-api-pod-4,ap-south-1
2026-05-17T23:32:42,8305c00f-bcff-406b-aa75-c81c77334e4c,product-api,/products,POST,200,173,INFO,,product-api-pod-4,eu-west-1
2026-05-18T22:39:06,6845c2b1-5887-4850-a6a1-249e9d8f24d2,auth-api,/logout,POST,200,94,INFO,,auth-api-pod-5,us-east-1
2026-05-23T10:23:08,d0c473b8-f314-4b5d-bf24-d9d04cecc666,cart-api,/get-cart,GET,200,193,INFO,,cart-api-pod-5,ap-south-1
2026-05-24T05:35:04,332d7883-aaa2-46b2-a8d1-476dd4b40237,cart-api,/add-cart,GET,200,87,INFO,,cart-api-pod-4,ap-south-1
2026-05-23T18:18:44,f7404e16-4151-4314-b779-b49432074658,payment-api,/process-payment,GET,200,101,INFO,,payment-api-pod-1,us-east-1
2026-05-19T09:03:44,45e5367c-6eb0-4526-bcf2-0e11f53f1ede,payment-api,/process-payment,POST,504,7048,CRITICAL,Gateway timeout,payment-api-pod-3,ap-south-1
2026-05-22T10:38:36,7f4cf7be-7177-4f3e-8842-0755e3c3f6f2,auth-api,/login,POST,200,186,INFO,,auth-api-pod-4,us-east-1
2026-05-18T18:41:21,7dcf2725-8e06-4f23-8c38-f44367f69216,order-api,/order-history,GET,200,134,INFO,,order-api-pod-1,eu-west-1
2026-05-24T00:07:18,e5106d4e-0e77-4f08-887f-0ca1560f5802,auth-api,/login,POST,200,83,INFO,,auth-api-pod-5,ap-south-1
2026-05-24T04:49:35,b842103f-1167-4fdf-8260-d136ce6e68ea,order-api,/order-history,GET,500,2779,ERROR,Internal server error,order-api-pod-1,ap-south-1
2026-05-18T08:12:10,20600546-d7fd-4d7f-8df6-c7a700287d57,auth-api,/logout,GET,200,180,INFO,,auth-api-pod-2,eu-west-1
2026-05-18T21:01:37,c8b72a5f-20cc-4c99-923f-7b8c69643170,order-api,/order-history,POST,200,222,INFO,,order-api-pod-5,ap-south-1
2026-05-24T06:54:19,fbdf10c4-8d49-48c4-bb9a-04c1a00c026b,cart-api,/remove-cart,GET,200,182,INFO,,cart-api-pod-3,us-east-1
2026-05-18T14:50:26,ae7ad31e-48ff-4d8d-9a02-f33c6a74578e,product-api,/products,GET,200,53,INFO,,product-api-pod-2,eu-west-1
2026-05-19T08:59:10,d244bfc9-3882-45fd-92fb-5fa849d32b1d,cart-api,/get-cart,POST,200,181,INFO,,cart-api-pod-3,ap-south-1
2026-05-22T15:48:24,46fe0218-ead4-4b3d-82ac-9f8196f0a153,payment-api,/process-payment,POST,200,67,INFO,,payment-api-pod-4,ap-south-1
2026-05-19T12:43:54,7eb8589d-4a70-4dfa-acfc-b4752361736f,cart-api,/remove-cart,POST,200,112,INFO,,cart-api-pod-4,eu-west-1
2026-05-23T01:45:29,bbf8dfcd-4e7c-4efa-b20c-9e14a78906b9,cart-api,/remove-cart,POST,200,157,INFO,,cart-api-pod-5,ap-south-1
2026-05-21T13:45:29,fc07521a-6119-4e7b-a015-abfbcb7b7e6b,order-api,/order-history,GET,400,268,WARN,Invalid input format,order-api-pod-1,us-east-1
2026-05-17T10:17:26,8028a840-9689-4729-9fdb-23ef721bb436,cart-api,/remove-cart,GET,200,79,INFO,,cart-api-pod-1,us-east-1
2026-05-19T15:37:30,19c2f612-9517-4559-8992-cab2e3793aba,auth-api,/validate-token,POST,400,305,WARN,Malformed request body,auth-api-pod-5,eu-west-1
2026-05-20T00:14:15,96485131-ec6d-467c-8786-ad916fd1e096,cart-api,/add-cart,POST,200,192,INFO,,cart-api-pod-4,eu-west-1
2026-05-24T04:43:26,9235de10-6c40-4623-a800-748856174584,payment-api,/payment-status,POST,201,134,INFO,,payment-api-pod-5,eu-west-1
2026-05-20T19:17:15,b861d4d2-4aef-4260-9de8-4585829cf548,product-api,/product/{id},POST,200,239,INFO,,product-api-pod-5,us-east-1
2026-05-19T02:09:54,fb3d794b-52a4-4b52-9201-cbcaadda9ff5,cart-api,/get-cart,POST,200,99,INFO,,cart-api-pod-3,us-east-1
2026-05-20T03:49:41,0906ed40-9add-4c02-a21d-ff18e0c3f79c,cart-api,/remove-cart,POST,200,193,INFO,,cart-api-pod-5,us-east-1
2026-05-23T11:28:08,1b32b3b9-b539-4c8a-a793-325a9039366a,payment-api,/payment-status,GET,200,129,INFO,,payment-api-pod-3,us-east-1
2026-05-17T21:49:38,573cdc45-6109-4216-8066-9f5513769eda,order-api,/create-order,GET,200,160,INFO,,order-api-pod-5,eu-west-1
2026-05-18T10:01:10,cebf744f-8532-4850-a265-4d6f51132f7b,product-api,/products,POST,200,137,INFO,,product-api-pod-5,eu-west-1
2026-05-22T01:49:13,b532aae6-9641-4254-aff9-37bfb392645f,cart-api,/add-cart,GET,200,69,INFO,,cart-api-pod-1,us-east-1
2026-05-23T12:34:28,a4ffc173-f8c8-44ec-91bb-92d05ffe3568,order-api,/order-history,POST,200,116,INFO,,order-api-pod-4,ap-south-1
2026-05-18T17:39:04,79586f76-1653-44dd-bbee-48d4adce1a13,auth-api,/validate-token,GET,200,201,INFO,,auth-api-pod-2,ap-south-1
2026-05-19T07:10:33,0839d1a0-ce49-480d-a8ed-566b49fc5469,cart-api,/add-cart,GET,200,144,INFO,,cart-api-pod-2,eu-west-1
2026-05-21T09:45:48,69b287d9-7ce7-467e-9f18-3e5b80d05081,payment-api,/process-payment,GET,200,59,INFO,,payment-api-pod-2,us-east-1
2026-05-23T04:52:51,2a0d1e97-a704-4db9-9963-9604c79ff3d7,payment-api,/payment-status,GET,200,159,INFO,,payment-api-pod-5,eu-west-1
2026-05-19T14:48:34,ec741420-5d81-490c-8eed-fff9f1932914,auth-api,/validate-token,GET,200,183,INFO,,auth-api-pod-2,ap-south-1
2026-05-23T08:03:57,0ae85bed-de90-4fc6-8d8d-9bddb861292a,payment-api,/payment-status,POST,200,206,INFO,,payment-api-pod-4,eu-west-1
2026-05-19T03:57:05,12d54a94-7d0e-4ae9-9468-a6b2d17e2a53,payment-api,/payment-status,POST,200,236,INFO,,payment-api-pod-1,us-east-1
2026-05-19T04:22:06,f7c673ab-c70c-441b-87df-e3f0fbf432ce,auth-api,/login,GET,400,169,WARN,Malformed request body,auth-api-pod-3,us-east-1
2026-05-19T13:38:18,c2d12e4e-7f32-4b28-b19f-8f34c6c6075d,cart-api,/remove-cart,GET,500,2352,ERROR,Unexpected backend failure,cart-api-pod-2,eu-west-1
2026-05-18T09:14:20,81db89f8-bbe5-49e1-9e3e-0c63eeef2b5f,product-api,/search,POST,400,386,WARN,Bad request,product-api-pod-1,ap-south-1
2026-05-17T21:29:11,fec9530f-d82c-4221-a3da-9ab6d0692994,order-api,/create-order,POST,429,459,WARN,Request throttled,order-api-pod-1,us-east-1
2026-05-21T23:18:19,9d54a0fc-d673-47bf-9af4-6069910bdcdd,cart-api,/get-cart,POST,200,207,INFO,,cart-api-pod-1,ap-south-1
2026-05-23T05:46:07,e9781330-38dd-45ab-870f-232f144ee298,order-api,/order-history,POST,200,177,INFO,,order-api-pod-3,us-east-1
2026-05-21T22:37:37,ba00f445-cd5d-4113-972d-d805efe226de,order-api,/order-history,POST,200,60,INFO,,order-api-pod-3,eu-west-1
2026-05-23T03:46:13,f9c566be-9563-44c8-87df-9cb9f47faae1,product-api,/product/{id},POST,200,184,INFO,,product-api-pod-3,ap-south-1
2026-05-21T10:32:53,912483bf-3b19-4595-a66c-03ccd65cca41,cart-api,/remove-cart,GET,200,199,INFO,,cart-api-pod-5,eu-west-1
2026-05-21T12:40:03,95e15635-406a-4ae1-9a47-a7f9fe1544a1,payment-api,/payment-status,GET,200,122,INFO,,payment-api-pod-3,eu-west-1
2026-05-22T02:13:16,a0fbefcc-08f0-423c-a294-cddb4d5f0d5e,auth-api,/logout,GET,200,116,INFO,,auth-api-pod-4,us-east-1
2026-05-19T21:31:42,356ecd81-d3d3-4fa4-a234-ca90828232dd,cart-api,/remove-cart,POST,200,153,INFO,,cart-api-pod-2,ap-south-1
2026-05-20T15:12:56,580f8671-dbeb-478c-b304-d497740ccc79,order-api,/order-history,GET,200,153,INFO,,order-api-pod-4,eu-west-1
2026-05-20T23:35:31,3253a596-fe54-421a-8d3a-6880b5975c81,order-api,/create-order,GET,200,224,INFO,,order-api-pod-5,ap-south-1
2026-05-19T23:39:10,914f9880-dc25-421e-80b1-75f35ba1a8ac,cart-api,/remove-cart,POST,200,129,INFO,,cart-api-pod-2,eu-west-1
2026-05-19T23:43:12,b23583a1-3ac3-45d8-a8b4-914acafa4c90,cart-api,/add-cart,POST,200,184,INFO,,cart-api-pod-5,eu-west-1
2026-05-22T21:46:46,40b25045-151f-4294-8edc-7b29f832cb94,order-api,/order-history,GET,200,50,INFO,,order-api-pod-3,ap-south-1
2026-05-18T09:22:07,c448831f-93fe-446e-9f3d-ae07a10618e6,order-api,/order-history,GET,200,231,INFO,,order-api-pod-1,ap-south-1
2026-05-23T05:01:12,0cf09beb-f7ad-46b5-b8ad-7f514c7160f4,product-api,/product/{id},POST,400,185,WARN,Missing required parameters,product-api-pod-4,us-east-1
2026-05-20T13:37:35,0135c910-25df-4bd8-b9ed-b90f09558491,cart-api,/add-cart,POST,200,94,INFO,,cart-api-pod-4,us-east-1
2026-05-21T14:09:54,eb68d706-c8b9-4c27-80a2-fe31d1c64118,order-api,/create-order,GET,201,83,INFO,,order-api-pod-5,eu-west-1
2026-05-18T20:20:36,fde72d2d-1228-4b9d-9cb7-89bd866f32ea,product-api,/product/{id},POST,500,1227,ERROR,Unexpected backend failure,product-api-pod-4,eu-west-1
2026-05-22T18:18:19,d54e008d-3519-4214-94eb-db441f0c71c0,payment-api,/payment-status,POST,200,125,INFO,,payment-api-pod-2,eu-west-1
2026-05-21T14:07:34,c35e7429-afc5-4961-b897-8416171909c0,payment-api,/payment-status,POST,200,158,INFO,,payment-api-pod-3,us-east-1
2026-05-20T12:20:15,43c8d4d2-71d6-467d-8c00-64b1fe94f4d1,product-api,/product/{id},GET,200,55,INFO,,product-api-pod-5,us-east-1
2026-05-22T16:14:56,d85de46f-9e93-40a7-b17e-09662ea71954,payment-api,/process-payment,POST,200,224,INFO,,payment-api-pod-4,eu-west-1
2026-05-18T10:00:50,340fdf99-6a63-4e89-accc-f2f07ec81765,payment-api,/payment-status,POST,200,77,INFO,,payment-api-pod-4,us-east-1
2026-05-21T04:45:47,a8abb875-9ed3-41a6-a31a-06876ed3aece,product-api,/product/{id},GET,400,382,WARN,Missing required parameters,product-api-pod-1,us-east-1
2026-05-20T15:45:09,bccc2742-0cb7-41e3-b8b0-066f270b1c42,product-api,/search,POST,200,171,INFO,,product-api-pod-3,ap-south-1
2026-05-24T05:05:03,ce829de3-34c7-43fd-9d6d-e34fb0de97e2,payment-api,/payment-status,POST,200,204,INFO,,payment-api-pod-3,us-east-1
2026-05-17T08:38:52,7383d008-5e6d-4bba-a919-f1f155305af6,product-api,/product/{id},GET,200,220,INFO,,product-api-pod-3,ap-south-1
2026-05-22T06:25:36,690c526a-69d9-4da7-a9cd-3a0667e03606,auth-api,/login,GET,200,163,INFO,,auth-api-pod-5,us-east-1
2026-05-19T09:06:53,333eb3db-98a5-4208-a0ae-5a755d768ee4,order-api,/order-history,POST,200,100,INFO,,order-api-pod-3,eu-west-1
2026-05-20T10:04:20,b2970118-8281-425e-b64f-8d83e63eacf5,product-api,/search,POST,200,75,INFO,,product-api-pod-2,eu-west-1
2026-05-19T05:20:33,e57006c2-dc7d-4b7d-8e03-45bea767e455,cart-api,/add-cart,POST,200,80,INFO,,cart-api-pod-5,us-east-1
2026-05-20T16:23:42,4a2cfa83-f631-4988-a546-5a46fed00fb0,product-api,/products,POST,200,88,INFO,,product-api-pod-3,eu-west-1
2026-05-20T07:16:10,1a8a8c33-0202-4772-aba4-9018c08fd28f,cart-api,/add-cart,GET,200,176,INFO,,cart-api-pod-2,us-east-1
2026-05-17T22:52:38,e8390e8b-7928-413e-96d7-641ad1708235,auth-api,/validate-token,POST,200,103,INFO,,auth-api-pod-1,us-east-1
2026-05-20T23:35:00,03676128-a9de-4633-b03a-1d24946f448d,auth-api,/login,POST,200,187,INFO,,auth-api-pod-5,us-east-1
2026-05-21T19:35:11,034c72d3-5415-4183-bf50-15494baee3bb,auth-api,/login,GET,200,106,INFO,,auth-api-pod-4,eu-west-1
2026-05-24T03:59:46,4e05a380-73e6-48b5-9fc8-275066dd7ff3,product-api,/product/{id},GET,200,62,INFO,,product-api-pod-3,eu-west-1
2026-05-17T11:59:41,82603ea7-f695-46d6-88a9-f98cca1582d3,product-api,/products,POST,200,227,INFO,,product-api-pod-2,eu-west-1
2026-05-23T23:04:09,3deeee23-b8f0-4988-b3fa-e72ade568a2f,payment-api,/process-payment,POST,200,161,INFO,,payment-api-pod-3,us-east-1
2026-05-20T09:40:04,95ce891b-b47c-4ec5-9837-7e7b43caef85,auth-api,/login,POST,500,2521,ERROR,Unhandled server exception,auth-api-pod-1,us-east-1
2026-05-22T16:46:33,159b7b87-bbae-4692-84f8-eb43d2d001e0,payment-api,/payment-status,GET,200,168,INFO,,payment-api-pod-2,us-east-1
2026-05-22T13:50:28,f6205ee5-fb55-42d7-9097-4b168a16c1f7,payment-api,/process-payment,GET,200,73,INFO,,payment-api-pod-2,us-east-1
2026-05-20T04:35:40,a34f50f1-c961-4b41-9337-f6426d247a80,product-api,/product/{id},POST,200,184,INFO,,product-api-pod-1,ap-south-1
2026-05-20T20:39:20,0ca93c25-a296-495d-b3f9-b77a2abe445a,order-api,/create-order,GET,200,234,INFO,,order-api-pod-3,ap-south-1
2026-05-23T17:16:06,ade6d6a4-c753-4622-a3f4-c658cda495d6,cart-api,/add-cart,GET,502,2859,ERROR,Upstream service unavailable,cart-api-pod-3,eu-west-1
2026-05-22T19:37:08,1f6a225b-1074-4858-b08b-07015bff568c,cart-api,/add-cart,GET,200,163,INFO,,cart-api-pod-1,eu-west-1
2026-05-23T21:50:51,05c785de-aaee-427f-895a-d341177babdc,order-api,/order-history,GET,200,118,INFO,,order-api-pod-3,ap-south-1
2026-05-19T11:25:15,05df5e30-78ab-4d14-aef9-61ec78e304f4,order-api,/order-history,POST,200,197,INFO,,order-api-pod-4,ap-south-1
2026-05-17T20:50:29,fe2cc2d7-2449-4834-83bf-3928cad0caca,payment-api,/payment-status,GET,200,141,INFO,,payment-api-pod-3,eu-west-1
2026-05-17T19:14:48,db039a6a-820a-489b-8a70-1b25b1c46226,auth-api,/validate-token,POST,200,61,INFO,,auth-api-pod-1,eu-west-1
2026-05-19T15:00:30,a0a8ee98-71ba-427b-af63-75dd716a09d8,product-api,/search,GET,429,381,WARN,Request throttled,product-api-pod-2,ap-south-1
2026-05-23T02:51:36,bdb678e4-2c62-44d9-a6ac-83f05be8e2fd,order-api,/order-history,POST,401,168,WARN,Unauthorized access,order-api-pod-5,eu-west-1
2026-05-20T14:01:33,ad83c5ad-8176-4cd0-b99a-d788cfe0c789,auth-api,/logout,GET,401,86,WARN,Invalid authentication token,auth-api-pod-2,eu-west-1
2026-05-20T03:45:41,5c6a2997-e753-4b82-9df7-8cdab28d1205,cart-api,/remove-cart,GET,200,122,INFO,,cart-api-pod-2,ap-south-1
2026-05-18T15:00:26,10776505-aead-413f-a0ef-ae0358433f55,cart-api,/get-cart,POST,200,176,INFO,,cart-api-pod-4,us-east-1
2026-05-21T06:13:59,64bd4a86-622d-4869-8835-1b51b589b5ce,order-api,/order-history,GET,404,59,WARN,Resource not found,order-api-pod-1,ap-south-1
2026-05-20T18:13:17,7c64d0db-7204-4af1-9b82-2fb29267b2a6,auth-api,/logout,POST,200,209,INFO,,auth-api-pod-3,ap-south-1
2026-05-20T21:57:30,b178ab9d-2799-4168-aa5a-e1ddc147954f,cart-api,/add-cart,POST,200,167,INFO,,cart-api-pod-1,ap-south-1
2026-05-20T14:23:35,e5851f08-d623-47ff-b7f1-4340f041c48f,cart-api,/remove-cart,POST,200,212,INFO,,cart-api-pod-3,ap-south-1
2026-05-22T00:38:53,866874d1-957d-4579-a91b-3112e8c41566,order-api,/create-order,POST,400,304,WARN,Missing required parameters,order-api-pod-1,ap-south-1
2026-05-23T07:32:10,423cca71-39e0-4fa5-a6bc-4049ff94294e,auth-api,/logout,POST,200,217,INFO,,auth-api-pod-1,ap-south-1
2026-05-23T13:42:59,590fc47a-00e3-4f62-ad2c-061313924d11,cart-api,/remove-cart,GET,200,238,INFO,,cart-api-pod-5,us-east-1
2026-05-17T21:41:46,08b9ca73-2bcd-4112-8265-1a8f909eb420,cart-api,/add-cart,GET,201,295,INFO,,cart-api-pod-3,ap-south-1
2026-05-20T11:05:13,27acc504-2cc3-418a-ae95-8db35eac99ae,cart-api,/remove-cart,POST,200,68,INFO,,cart-api-pod-1,eu-west-1
2026-05-18T19:58:50,f6a690c8-50dc-4f7b-839b-45193577ea90,auth-api,/logout,POST,200,145,INFO,,auth-api-pod-2,eu-west-1
2026-05-22T15:38:51,030eecda-79bb-4350-8de7-bf4e440d2c54,cart-api,/add-cart,GET,200,194,INFO,,cart-api-pod-3,ap-south-1
2026-05-19T21:44:50,443f3934-87c9-439a-b4d2-48fa24ce7bf5,product-api,/search,POST,200,148,INFO,,product-api-pod-3,eu-west-1
2026-05-19T01:20:36,3f58ff49-ab28-405c-bd81-c1642a46d93e,order-api,/order-history,POST,502,2308,ERROR,Dependency service failure,order-api-pod-5,eu-west-1
2026-05-20T04:06:25,7ddacee6-1538-41d4-b63f-84a197d270fa,auth-api,/login,POST,500,1798,ERROR,Unhandled server exception,auth-api-pod-1,us-east-1
2026-05-19T02:15:06,c1a7c002-a56a-4bb6-a432-6e15bbbf42fa,auth-api,/logout,GET,200,152,INFO,,auth-api-pod-5,ap-south-1
2026-05-23T22:24:23,33214f60-b397-446b-9122-eb8f7e655f78,payment-api,/payment-status,POST,200,157,INFO,,payment-api-pod-3,eu-west-1
2026-05-19T09:14:58,17d8d834-cdd3-484f-a135-1c9e538a6c6f,cart-api,/add-cart,GET,401,350,WARN,Unauthorized access,cart-api-pod-5,ap-south-1
2026-05-22T22:56:25,047b58af-d88f-414e-9bc3-d799fa06771e,auth-api,/logout,POST,200,150,INFO,,auth-api-pod-1,eu-west-1
2026-05-24T01:16:00,aae124aa-44d9-44a6-8002-18cd8234b43a,product-api,/search,POST,200,158,INFO,,product-api-pod-4,ap-south-1
2026-05-19T20:35:21,2f4cd9ce-8f2c-4752-8874-d09ff04bbc70,product-api,/product/{id},POST,504,6034,CRITICAL,Database timeout,product-api-pod-3,ap-south-1
2026-05-22T05:13:52,e54ae6b5-78bc-421b-8df4-c4def39d32a1,product-api,/products,GET,200,106,INFO,,product-api-pod-2,eu-west-1
2026-05-19T07:37:50,8b2c51f6-cae9-4e59-9edf-5644276db993,order-api,/order-history,POST,200,188,INFO,,order-api-pod-1,us-east-1
2026-05-17T15:44:06,1f89a9e9-5a28-459f-8c83-f05ca8c60841,product-api,/search,POST,200,112,INFO,,product-api-pod-1,eu-west-1
2026-05-21T12:24:40,07eae7d6-5dee-4da3-8dd5-da6ede26e444,order-api,/create-order,POST,200,70,INFO,,order-api-pod-4,eu-west-1
2026-05-20T16:05:12,30a2d85f-3570-4aac-a4bd-8fba6424f611,auth-api,/validate-token,POST,200,131,INFO,,auth-api-pod-3,ap-south-1
2026-05-17T07:07:34,9354d825-532c-4f80-a8df-145f84caa417,auth-api,/login,POST,200,99,INFO,,auth-api-pod-4,us-east-1
2026-05-21T02:07:38,7bd81aa1-64b4-4150-938f-d9268396d345,cart-api,/remove-cart,POST,401,284,WARN,Authentication failed,cart-api-pod-2,eu-west-1
2026-05-19T01:09:51,4df0c925-d363-4e49-839c-8da7e310cd1f,cart-api,/get-cart,GET,200,226,INFO,,cart-api-pod-3,us-east-1
2026-05-20T18:12:14,8de76655-e861-4418-8922-07ced90623dc,auth-api,/login,GET,200,122,INFO,,auth-api-pod-1,us-east-1
2026-05-19T19:17:36,1d1f1825-4490-429b-809f-557a72ac1b02,product-api,/search,POST,200,90,INFO,,product-api-pod-1,ap-south-1
2026-05-19T06:48:27,31977872-006f-4318-a766-fc9bac5af94d,auth-api,/logout,GET,200,83,INFO,,auth-api-pod-3,us-east-1
2026-05-19T15:49:38,c5198a60-d9fd-4962-a25d-ec16322ee5f7,auth-api,/logout,POST,200,171,INFO,,auth-api-pod-3,ap-south-1
2026-05-18T21:04:48,7ccb10de-53c3-4f53-8251-d16a2f24f3ae,payment-api,/process-payment,GET,404,126,WARN,API endpoint does not exist,payment-api-pod-1,ap-south-1
2026-05-20T17:09:11,9754100a-8118-4531-b267-859f268a49c9,payment-api,/payment-status,POST,500,1675,ERROR,Application crash detected,payment-api-pod-1,us-east-1
2026-05-19T11:17:17,01cb30fb-cc83-4dc0-b7d2-a9e923d1149b,payment-api,/payment-status,GET,502,4168,ERROR,Bad gateway,payment-api-pod-1,us-east-1
2026-05-17T15:24:48,254729e4-c7ec-442d-824b-8a37d6fb9993,cart-api,/add-cart,POST,201,165,INFO,,cart-api-pod-3,eu-west-1
2026-05-21T14:54:42,ac49ad70-3fcc-4e9a-86e6-bd1877add4f3,product-api,/search,GET,200,189,INFO,,product-api-pod-2,us-east-1
2026-05-22T18:22:56,1f22ca58-fe21-41fa-9204-43640ef70722,payment-api,/process-payment,GET,200,74,INFO,,payment-api-pod-1,ap-south-1
2026-05-22T17:41:28,e1293ab5-c2ac-4613-ad46-ab9ba3da4b14,auth-api,/validate-token,POST,201,180,INFO,,auth-api-pod-3,us-east-1
2026-05-19T17:03:31,12d5d372-beb3-472b-ad67-4df583cd1a76,product-api,/search,GET,200,144,INFO,,product-api-pod-1,eu-west-1
2026-05-17T23:09:11,badf9baa-bb56-46aa-aee0-b5782037fea7,cart-api,/add-cart,POST,200,114,INFO,,cart-api-pod-1,us-east-1
2026-05-20T21:56:40,132e8df9-ca58-49db-a856-ff0c45a147ba,order-api,/create-order,POST,200,113,INFO,,order-api-pod-1,eu-west-1
2026-05-18T09:40:55,163d19ba-2a95-4c40-83d9-02111eb1ccc2,cart-api,/get-cart,POST,200,101,INFO,,cart-api-pod-4,us-east-1
2026-05-22T20:37:51,3541ef74-3b9f-4634-aa43-4e20b64b73d2,order-api,/create-order,GET,200,205,INFO,,order-api-pod-2,us-east-1
2026-05-21T12:10:58,42e26c15-af79-435d-92b5-658c68ae2b23,product-api,/products,POST,200,186,INFO,,product-api-pod-1,eu-west-1
2026-05-22T17:46:39,0e849651-b9d2-4082-a7a9-dade3416ee24,auth-api,/logout,POST,201,299,INFO,,auth-api-pod-3,us-east-1
2026-05-21T12:41:22,b09263b3-a29c-4ff4-b848-ddda324ffb69,product-api,/products,POST,200,202,INFO,,product-api-pod-4,ap-south-1
2026-05-18T18:56:18,21c9b09f-71d4-43dd-b150-9e5ec0f4e898,product-api,/products,GET,200,170,INFO,,product-api-pod-2,eu-west-1
2026-05-19T03:48:50,87434e51-4d8f-49fd-874c-4fe36f058516,product-api,/products,POST,200,178,INFO,,product-api-pod-5,us-east-1
2026-05-19T18:14:57,3ced0738-e395-4c62-a9d9-7484557dc0f3,order-api,/create-order,GET,200,103,INFO,,order-api-pod-2,us-east-1
2026-05-24T00:09:39,f6c4e3cd-0f28-430d-8115-be3e99575b76,product-api,/search,GET,401,317,WARN,Token expired,product-api-pod-3,ap-south-1
2026-05-24T04:53:59,18a619b5-cb9e-4378-9662-540d9e8c4e68,auth-api,/login,GET,200,209,INFO,,auth-api-pod-3,ap-south-1
2026-05-22T16:17:43,8c14d70f-79cf-4bdb-b966-e4fc5f4afdd2,cart-api,/get-cart,GET,200,161,INFO,,cart-api-pod-2,ap-south-1
2026-05-22T22:31:34,eae3e5f3-9f8b-4d18-aa3b-8c2130c01fa6,order-api,/create-order,POST,200,56,INFO,,order-api-pod-3,eu-west-1
2026-05-23T02:03:53,b18ca775-2237-4b09-bca7-40705357a1bf,order-api,/order-history,GET,200,244,INFO,,order-api-pod-1,eu-west-1
2026-05-19T20:09:26,f8ca8993-661b-4b97-8848-8213d44db5a6,auth-api,/logout,GET,201,255,INFO,,auth-api-pod-2,eu-west-1
2026-05-20T07:30:58,8482d322-3b5f-4cd4-bd16-ea8d50aa5b7e,auth-api,/validate-token,POST,200,193,INFO,,auth-api-pod-4,us-east-1
2026-05-21T06:43:26,056013a7-5fa2-4a0b-9354-c1470acbfd28,order-api,/create-order,POST,200,211,INFO,,order-api-pod-5,ap-south-1
2026-05-18T15:02:02,45abbcab-91a5-48d1-b42d-b49b65af6377,order-api,/order-history,GET,200,180,INFO,,order-api-pod-4,ap-south-1
2026-05-21T23:30:11,c91fb5d8-9d6d-4851-8d73-3474d3eaf895,payment-api,/payment-status,POST,200,163,INFO,,payment-api-pod-2,ap-south-1
2026-05-19T03:08:32,2f24e889-4d15-4f4b-a3e3-13321d780d43,auth-api,/logout,POST,200,73,INFO,,auth-api-pod-1,eu-west-1
2026-05-20T15:24:16,b424af88-31d9-41bf-a426-83e6d484b0ed,order-api,/order-history,POST,502,4305,ERROR,Bad gateway,order-api-pod-3,us-east-1
2026-05-18T09:32:37,d551f05d-8072-4e9f-bc0c-da18fc45f31b,payment-api,/process-payment,POST,400,392,WARN,Invalid request payload,payment-api-pod-5,eu-west-1
2026-05-18T05:47:31,6006fe0d-bf10-4044-b735-0366ad1fcbba,cart-api,/get-cart,GET,200,244,INFO,,cart-api-pod-4,ap-south-1
2026-05-22T18:21:56,acaf5a56-9a07-46a3-b798-42a367f366a7,auth-api,/logout,POST,200,137,INFO,,auth-api-pod-2,eu-west-1
2026-05-21T09:40:58,2b5e8ba3-05fa-4eb3-9250-78afb8e7cb49,order-api,/order-history,GET,401,240,WARN,Unauthorized access,order-api-pod-1,us-east-1
2026-05-19T01:03:24,7af1148b-1c52-45bd-ada1-36f57d5d2d02,payment-api,/process-payment,GET,200,102,INFO,,payment-api-pod-5,us-east-1
2026-05-23T08:45:24,086789bf-5704-4c07-b9b0-b39c86a8b2ff,cart-api,/get-cart,GET,200,143,INFO,,cart-api-pod-5,eu-west-1
2026-05-21T14:18:51,f959829c-8588-4c49-950a-870b9c473c1a,order-api,/order-history,POST,200,203,INFO,,order-api-pod-4,ap-south-1
2026-05-22T21:02:04,1d302cb9-6974-47bf-9b13-e55559467f02,payment-api,/process-payment,POST,503,4229,CRITICAL,Service unavailable,payment-api-pod-4,us-east-1
2026-05-20T18:04:44,d1bdfb9c-82d2-4414-bacf-5d7706ec95fa,cart-api,/get-cart,POST,200,56,INFO,,cart-api-pod-1,us-east-1
